WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/09, 00:00:48.242, 36.194, -74.612, 11.13, 29.610, 32.140000, 10.600, 16.3, 16.3, 1020.3, 1020.1, 0.0, 0.0, 0.000, 0.000, 172, 193, 3.2, 3.4, 54.9, 54.7, 8.6, 8.8, 208.5, 216.4, 1022.4, 1022.2, -7.650, 319.500, 0.01, 35.7988, 20.3849, 241.800, 54.1, 1523.513, NAN, NAN, NAN, NAN
2024/04/09, 00:01:48.242, 36.196, -74.610, 11.23, 29.540, 32.120000, 10.280, 16.3, 16.3, 1020.2, 1020.2, 0.0, 0.0, 0.000, 0.000, 178, 180, 3.2, 3.4, 53.0, 53.5, 8.5, 8.7, 210.8, 211.5, 1022.3, 1022.3, -7.510, 320.140, 0.01, 35.7778, 20.3001, 240.900, 54.2, 1523.257, NAN, NAN, NAN, NAN
2024/04/09, 00:02:48.242, 36.199, -74.608, 11.17, 28.270, 30.350000, 10.420, 16.3, 16.3, 1020.3, 1020.1, 0.0, 0.0, 0.000, 0.000, 197, 207, 1.4, 2.5, 58.3, 54.1, 6.7, 7.7, 214.0, 218.7, 1022.4, 1022.2, -7.580, 320.120, -0.00, 35.7330, 20.2873, 236.300, 54.1, 1523.172, NAN, NAN, NAN, NAN
2024/04/09, 00:03:48.243, 36.202, -74.606, 11.18, 29.620, 33.590000, 10.530, 16.3, 16.3, 1020.3, 1020.1, 0.0, 0.0, 0.000, 0.000, 161, 250, 1.5, 1.6, 56.6, 57.1, 6.8, 6.2, 207.8, 226.2, 1022.4, 1022.2, -7.640, 320.350, -0.00, 35.6953, 20.2909, 233.600, 54.1, 1523.140, NAN, NAN, NAN, NAN
2024/04/09, 00:04:48.243, 36.204, -74.604, 11.19, 29.700, 32.050000, 10.670, 16.3, 16.3, 1020.1, 1020.1, 0.0, 0.0, 0.000, 0.000, 171, 202, 1.2, 2.0, 55.8, 56.2, 6.7, 7.4, 210.3, 217.5, 1022.2, 1022.2, -7.650, 320.630, -0.00, 35.6826, 20.3192, 232.000, 53.1, 1523.203, NAN, NAN, NAN, NAN
2024/04/09, 00:05:48.243, 36.207, -74.603, 11.26, 29.480, 32.210000, 10.570, 16.4, 16.4, 1020.1, 1020.1, 0.0, 0.0, 0.000, 0.000, 154, 199, 1.5, 1.9, 58.9, 58.6, 6.8, 7.3, 206.5, 216.8, 1022.2, 1022.2, -7.800, 320.080, -0.01, 35.6744, 20.3545, 230.800, 53.2, 1523.291, NAN, NAN, NAN, NAN
2024/04/09, 00:06:48.243, 36.209, -74.601, 11.19, 28.550, 32.180000, 10.620, 16.4, 16.4, 1020.1, 1020.1, 0.0, 0.0, 0.000, 0.000, 192, 192, 4.3, 2.6, 53.4, 54.3, 9.7, 8.0, 215.4, 214.3, 1022.2, 1022.2, -7.810, 319.830, -0.01, 35.6738, 20.3952, 229.900, 53.4, 1523.401, NAN, NAN, NAN, NAN
2024/04/09, 00:07:48.243, 36.212, -74.599, 11.19, 29.070, 32.590000, 10.670, 16.4, 16.4, 1020.2, 1020.3, 0.0, 0.0, 0.000, 0.000, 171, 203, 1.8, 2.5, 53.2, 54.4, 7.3, 7.9, 209.0, 218.2, 1022.3, 1022.4, -7.760, 320.080, -0.01, 35.6831, 20.4511, 229.900, 53.2, 1523.564, NAN, NAN, NAN, NAN
2024/04/09, 00:08:48.243, 36.214, -74.597, 11.11, 29.500, 31.110000, 10.750, 16.4, 16.4, 1020.1, 1020.0, 0.0, 0.0, 0.000, 0.000, 176, 184, 3.1, 3.7, 50.9, 50.6, 8.6, 9.2, 209.1, 212.1, 1022.2, 1022.1, -7.970, 320.050, -0.01, 35.6973, 20.4927, 231.700, 53.2, 1523.694, NAN, NAN, NAN, NAN
2024/04/09, 00:09:48.243, 36.217, -74.595, 11.28, 29.110, 29.680000, 10.590, 16.4, 16.3, 1020.1, 1020.1, 0.0, 0.0, 0.000, 0.000, 171, 173, 3.9, 4.5, 54.3, 53.8, 9.3, 9.9, 206.1, 206.6, 1022.2, 1022.2, -7.890, 319.470, -0.01, 35.7282, 20.5278, 233.600, 53.8, 1523.824, NAN, NAN, NAN, NAN
