WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/01, 00:00:33.013, 41.524, -70.672, 0.14, 24.490, 173.380000, 0.010, NAN, 8.1, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 231, NAN, 4.3, NAN, 72.0, NAN, 4.3, NAN, 255.5, NAN, 1012.6, -6.400, 277.070, -0.03, 5.8722, 6.3691, 125.400, 0.0, 1439.770, NAN, NAN, NAN, NAN
2024/04/01, 00:01:33.013, 41.524, -70.672, 0.14, 24.490, 138.670000, 0.000, NAN, 8.1, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 242, NAN, 4.0, NAN, 72.3, NAN, 4.0, NAN, 266.5, NAN, 1012.6, -6.520, 277.170, -0.03, 5.8723, 6.3645, 125.700, 0.0, 1439.750, NAN, NAN, NAN, NAN
2024/04/01, 00:02:33.013, 41.524, -70.672, 0.08, 24.500, 20.070000, 0.000, NAN, 8.1, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 232, NAN, 4.0, NAN, 72.6, NAN, 4.0, NAN, 256.5, NAN, 1012.6, -6.510, 277.270, -0.03, 5.8724, 6.3582, 125.700, 0.0, 1439.724, NAN, NAN, NAN, NAN
2024/04/01, 00:03:33.013, 41.524, -70.672, 0.01, 24.490, 62.970000, 0.000, NAN, 8.0, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 241, NAN, 4.2, NAN, 72.6, NAN, 4.2, NAN, 265.5, NAN, 1012.6, -6.470, 277.230, -0.03, 5.8726, 6.3537, 126.300, 0.0, 1439.705, NAN, NAN, NAN, NAN
2024/04/01, 00:04:33.013, 41.524, -70.672, -0.02, 24.490, 297.930000, 0.000, NAN, 8.0, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 245, NAN, 4.3, NAN, 72.4, NAN, 4.3, NAN, 269.5, NAN, 1012.6, -6.410, 277.100, -0.03, 5.8728, 6.3456, 125.700, 0.0, 1439.670, NAN, NAN, NAN, NAN
2024/04/01, 00:05:33.013, 41.524, -70.672, -0.02, 24.530, 184.970000, 0.000, NAN, 8.0, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 236, NAN, 5.0, NAN, 72.5, NAN, 5.0, NAN, 260.5, NAN, 1012.6, -6.490, 277.750, -0.03, 5.8730, 6.3395, 125.700, 0.0, 1439.644, NAN, NAN, NAN, NAN
2024/04/01, 00:06:33.013, 41.524, -70.672, 0.10, 24.510, 204.720000, 0.010, NAN, 8.0, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 249, NAN, 4.3, NAN, 72.5, NAN, 4.3, NAN, 273.5, NAN, 1012.6, -6.500, 277.340, -0.04, 5.8730, 6.3370, 125.700, 0.0, 1439.634, NAN, NAN, NAN, NAN
2024/04/01, 00:07:33.013, 41.524, -70.672, 0.03, 24.440, 94.660000, 0.010, NAN, 8.0, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 241, NAN, 3.9, NAN, 72.6, NAN, 3.9, NAN, 265.5, NAN, 1012.6, -6.540, 277.570, -0.03, 5.8733, 6.3350, 126.000, 0.0, 1439.626, NAN, NAN, NAN, NAN
2024/04/01, 00:08:33.013, 41.524, -70.672, 0.02, 24.420, 330.710000, 0.010, NAN, 8.0, NAN, 1010.5, NAN, 0.0, NAN, 102.000, NAN, 249, NAN, 4.0, NAN, 72.7, NAN, 4.0, NAN, 273.5, NAN, 1012.6, -6.430, 277.780, -0.03, 5.8733, 6.3343, 126.000, 0.0, 1439.623, NAN, NAN, NAN, NAN
2024/04/01, 00:09:33.013, 41.524, -70.672, 0.02, 24.530, 137.170000, 0.000, NAN, 8.0, NAN, 1010.7, NAN, 0.0, NAN, 102.000, NAN, 255, NAN, 5.7, NAN, 72.5, NAN, 5.7, NAN, 279.5, NAN, 1012.8, -6.380, 277.660, -0.03, 5.8735, 6.3334, 126.000, 0.0, 1439.619, NAN, NAN, NAN, NAN
