WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/01, 13:15:11.721, 41.524, -70.672, 0.18, 24.440, 113.780000, 0.010, 6.9, 6.9, 1014.3, 1014.3, 0.0, 0.0, 0.000, 0.000, 92, 74, 3.8, 4.5, 83.3, 83.3, 3.8, 4.5, 116.5, 98.4, 1016.4, 1016.4, 200.560, 323.210, 711.40, 5.8736, 6.1839, 125.700, 0.0, 1438.979, NODATA, NODATA, NODATA, NODATA
2024/04/01, 13:16:11.721, 41.524, -70.672, 0.18, 24.400, 70.610000, 0.030, 6.9, 6.9, 1014.3, 1014.3, 0.0, 0.0, 0.000, 0.000, 81, 70, 4.3, 5.3, 83.3, 83.3, 4.3, 5.3, 105.4, 94.4, 1016.4, 1016.4, 196.320, 322.980, 705.20, 5.8737, 6.1826, 125.400, 0.0, 1438.974, NAN, NAN, NAN, NAN
2024/04/01, 13:17:11.721, 41.524, -70.672, 0.03, 25.190, 272.560000, 0.040, 6.9, 6.9, 1014.3, 1014.3, 0.0, 0.0, 0.000, 0.000, 82, 67, 4.5, 5.7, 83.5, 83.6, 4.5, 5.7, 107.0, 92.1, 1016.4, 1016.4, 200.390, 322.770, 715.64, 5.8738, 6.1782, 125.400, 0.0, 1438.955, NAN, NAN, NAN, NAN
