WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/10, 00:00:48.333, 39.512, -71.304, 11.28, 50.150, 54.290000, 10.950, 10.0, 10.0, 1016.9, 1016.9, 0.0, 0.0, 0.030, 0.010, 21, 14, 5.3, 4.9, 84.5, 84.6, 1.8, 1.3, 162.4, 183.0, 1019.0, 1019.0, -7.050, 315.170, -0.02, 33.2790, 8.9423, 637.200, 57.2, 1483.955, NAN, NAN, NAN, NAN
2024/04/10, 00:01:48.333, 39.514, -71.301, 11.31, 49.400, 51.600000, 11.000, 10.1, 10.1, 1016.9, 1016.9, 0.0, 0.0, 0.030, 0.010, 21, 16, 5.1, 4.8, 85.8, 85.8, 1.9, 1.6, 167.6, 181.3, 1019.0, 1019.0, -6.970, 315.120, -0.02, 33.2613, 8.9103, 627.500, 57.5, 1483.814, NAN, NAN, NAN, NAN
2024/04/10, 00:02:48.333, 39.516, -71.298, 11.26, 50.210, 49.950000, 10.760, 10.1, 10.1, 1017.0, 1017.0, 0.0, 0.0, 0.030, 0.010, 23, 17, 4.9, 4.6, 85.1, 85.1, 2.2, 1.8, 168.4, 180.5, 1019.1, 1019.1, -6.880, 314.010, -0.02, 33.2563, 8.8696, 618.000, 57.5, 1483.657, NAN, NAN, NAN, NAN
2024/04/10, 00:03:48.333, 39.517, -71.295, 11.25, 50.140, 52.910000, 11.100, 10.1, 10.1, 1017.0, 1017.0, 0.0, 0.0, 0.030, 0.010, 26, 21, 4.3, 4.3, 85.1, 84.2, 2.5, 2.2, 187.2, 191.2, 1019.1, 1019.1, -6.920, 313.280, -0.02, 33.2519, 8.9058, 611.600, 57.4, 1483.786, NAN, NAN, NAN, NAN
2024/04/10, 00:04:48.333, 39.519, -71.292, 11.08, 50.400, 52.920000, 10.710, 10.1, 10.1, 1016.9, 1017.1, 0.0, 0.0, 0.030, 0.010, 23, 19, 3.3, 3.9, 83.5, 83.6, 2.8, 2.2, 203.0, 195.7, 1019.0, 1019.2, -6.940, 312.680, -0.02, 33.2478, 8.9675, 591.000, 57.1, 1484.010, NAN, NAN, NAN, NAN
2024/04/10, 00:05:48.333, 39.521, -71.289, 11.16, 50.270, 51.850000, 10.980, 10.1, 10.1, 1017.0, 1016.9, 0.0, 0.0, 0.030, 0.010, 25, 19, 4.5, 4.3, 83.9, 83.9, 2.3, 2.0, 182.8, 193.0, 1019.1, 1019.0, -6.920, 312.450, -0.02, 33.2204, 9.0099, 582.000, 57.2, 1484.133, NAN, NAN, NAN, NAN
2024/04/10, 00:06:48.333, 39.523, -71.286, 11.23, 49.450, 49.780000, 11.060, 10.1, 10.1, 1017.0, 1016.9, 0.0, 0.0, 0.030, 0.010, 23, 18, 4.8, 4.5, 84.2, 84.2, 2.1, 1.9, 175.9, 188.3, 1019.1, 1019.0, -6.910, 312.760, -0.03, 33.2023, 8.9341, 556.600, 57.3, 1483.830, NAN, NAN, NAN, NAN
2024/04/10, 00:07:48.334, 39.525, -71.283, 11.16, 50.080, 54.010000, 10.860, 10.1, 10.2, 1017.0, 1017.0, 0.0, 0.0, 0.030, 0.010, 23, 16, 4.9, 4.7, 84.4, 84.4, 2.0, 1.5, 172.5, 185.1, 1019.1, 1019.1, -6.830, 312.810, -0.02, 33.1895, 9.1980, 559.600, 57.2, 1484.789, NAN, NAN, NAN, NAN
2024/04/10, 00:08:48.334, 39.527, -71.280, 11.12, 49.790, 49.360000, 10.700, 10.1, 10.2, 1017.2, 1017.0, 0.0, 0.0, 0.030, 0.010, 19, 17, 4.1, 4.4, 84.7, 84.6, 2.1, 1.8, 191.4, 186.0, 1019.3, 1019.1, -6.910, 313.150, -0.02, 33.1831, 9.2466, 544.100, 57.4, 1484.960, NAN, NAN, NAN, NAN
2024/04/10, 00:09:48.334, 39.529, -71.277, 11.12, 50.850, 50.250000, 10.730, 10.1, 10.2, 1017.0, 1016.9, 0.0, 0.0, 0.030, 0.010, 26, 20, 4.5, 4.3, 85.0, 84.9, 2.4, 2.0, 178.7, 187.6, 1019.1, 1019.0, -6.960, 313.860, -0.02, 33.1742, 9.1797, 551.200, 57.5, 1484.703, NAN, NAN, NAN, NAN
