WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/01, 14:26:47.561, 41.495, -70.691, 0.45, 152.550, 234.200000, 1.320, 6.3, 6.3, 1014.7, 1014.6, 0.0, 0.0, 0.000, 0.000, 290, 300, 5.0, 6.8, 93.3, 93.4, 5.5, 7.3, 78.1, 88.5, 1016.8, 1016.7, 234.200, 330.670, 830.86, 30.4429, 6.0850, 317.900, 21.0, 1469.417, NAN, NAN, NAN, NAN
2024/04/01, 14:27:47.561, 41.495, -70.692, -0.53, 167.650, 276.350000, 1.070, 6.3, 6.3, 1014.6, 1014.5, 0.0, 0.0, 0.000, 0.000, 261, 277, 5.3, 5.9, 93.4, 93.5, 5.8, 6.4, 71.1, 85.5, 1016.7, 1016.6, 233.760, 330.440, 827.10, 30.4441, 6.0884, 314.200, 21.0, 1469.432, NAN, NAN, NAN, NAN
2024/04/01, 14:28:47.561, 41.495, -70.692, -0.10, 166.970, 259.740000, 1.040, 6.3, 6.3, 1014.6, 1014.5, 0.0, 0.0, 0.000, 0.000, 260, 279, 5.6, 6.3, 93.5, 93.6, 6.1, 6.8, 68.0, 85.4, 1016.7, 1016.6, 233.590, 329.740, 826.33, 30.4423, 6.0908, 307.200, 20.9, 1469.439, NAN, NAN, NAN, NAN
2024/04/01, 14:29:47.561, 41.495, -70.692, 0.00, 166.620, 253.550000, 1.110, 6.2, 6.3, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 260, 279, 5.4, 6.1, 93.7, 93.7, 6.0, 6.7, 67.3, 84.6, 1016.6, 1016.6, 232.390, 329.630, 822.76, 30.4447, 6.0909, 307.200, 21.1, 1469.443, NAN, NAN, NAN, NAN
2024/04/01, 14:30:47.561, 41.495, -70.693, -0.01, 166.840, 259.130000, 1.140, 6.2, 6.3, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 260, 278, 5.6, 6.2, 93.8, 93.9, 6.2, 6.8, 67.8, 84.2, 1016.6, 1016.6, 230.970, 329.450, 816.92, 30.4427, 6.0907, 319.600, 21.1, 1469.440, NAN, NAN, NAN, NAN
2024/04/01, 14:31:47.561, 41.495, -70.693, -0.12, 166.520, 257.040000, 1.180, 6.2, 6.3, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 258, 278, 5.7, 6.3, 94.0, 94.1, 6.3, 6.9, 65.7, 83.9, 1016.6, 1016.6, 226.870, 329.000, 807.40, 30.4428, 6.0918, 306.200, 21.0, 1469.444, NAN, NAN, NAN, NAN
2024/04/01, 14:32:47.561, 41.494, -70.694, -0.09, 166.800, 255.190000, 1.200, 6.2, 6.2, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 258, 278, 5.7, 6.2, 94.1, 94.2, 6.3, 6.8, 65.8, 84.0, 1016.6, 1016.6, 219.710, 329.120, 788.61, 30.4435, 6.0941, 290.000, 21.0, 1469.454, NAN, NAN, NAN, NAN
2024/04/01, 14:33:47.561, 41.494, -70.694, -0.21, 175.950, 259.820000, 1.230, 6.2, 6.2, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 253, 273, 5.6, 5.6, 94.3, 94.4, 6.2, 6.2, 69.2, 87.2, 1016.6, 1016.6, 212.440, 328.610, 770.95, 30.4433, 6.0981, 294.800, 21.1, 1469.470, NAN, NAN, NAN, NAN
2024/04/01, 14:34:47.562, 41.494, -70.694, -0.45, 206.680, 310.560000, 0.880, 6.2, 6.2, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 220, 223, 6.0, 4.2, 94.4, 94.4, 6.3, 4.5, 69.9, 74.0, 1016.6, 1016.6, 208.290, 328.850, 757.32, 30.4418, 6.0974, 290.700, 21.2, 1469.465, NAN, NAN, NAN, NAN
2024/04/01, 14:35:47.562, 41.494, -70.695, -0.62, 212.120, 315.020000, 0.640, 6.2, 6.2, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 212, 215, 6.3, 4.6, 94.5, 94.5, 6.4, 4.7, 66.9, 70.8, 1016.5, 1016.5, 206.170, 328.660, 750.20, 30.4402, 6.0962, 282.400, 21.1, 1469.458, NAN, NAN, NAN, NAN
2024/04/01, 14:36:47.562, 41.495, -70.695, -0.65, 213.220, 303.250000, 0.620, 6.1, 6.2, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 213, 215, 6.4, 4.6, 94.7, 94.6, 6.6, 4.8, 68.4, 71.1, 1016.5, 1016.5, 203.940, 328.690, 743.98, 30.4357, 6.0966, 293.400, 21.3, 1469.454, NAN, NAN, NAN, NAN
2024/04/01, 14:37:47.562, 41.495, -70.695, -0.40, 234.090, 328.310000, 0.450, 6.1, 6.2, 1014.4, 1014.3, 0.0, 0.0, 0.000, 0.000, 195, 194, 4.8, 4.3, 94.9, 94.9, 4.9, 4.4, 71.4, 70.7, 1016.5, 1016.4, 201.870, 329.150, 737.00, 30.4362, 6.0978, 310.800, 21.4, 1469.460, NAN, NAN, NAN, NAN
2024/04/01, 14:38:47.562, 41.495, -70.695, -0.64, 242.490, 355.690000, 0.240, 6.2, 6.2, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 200, 202, 2.9, 2.5, 95.6, 95.8, 2.9, 2.5, 84.9, 87.2, 1016.6, 1016.6, 200.180, 330.530, 733.44, 30.4329, 6.1003, 288.000, 21.5, 1469.466, NAN, NAN, NAN, NAN
2024/04/01, 14:39:47.562, 41.495, -70.695, -0.50, 240.760, 316.230000, 0.100, 6.3, 6.3, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 188, 200, 2.6, 2.3, 96.2, 96.0, 2.6, 2.3, 69.9, 82.0, 1016.6, 1016.6, 199.330, 330.830, 732.44, 30.4329, 6.1021, 284.300, 29.8, 1469.473, NAN, NAN, NAN, NAN
2024/04/01, 14:40:47.562, 41.495, -70.695, -0.60, 240.590, 306.010000, 0.110, 6.4, 6.3, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 189, 207, 2.2, 2.7, 95.9, 95.6, 2.2, 2.7, 70.9, 88.5, 1016.5, 1016.5, 200.360, 330.670, 735.65, 30.4293, 6.1043, 302.500, 36.4, 1469.477, NAN, NAN, NAN, NAN
2024/04/01, 14:41:47.562, 41.495, -70.695, -0.52, 249.870, 297.990000, 0.160, 6.4, 6.3, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 169, 250, 1.6, 2.1, 95.5, 95.5, 1.7, 2.2, 60.8, 138.5, 1016.5, 1016.5, 204.140, 330.820, 745.39, 30.4297, 6.1063, 300.800, 36.8, 1469.486, NAN, NAN, NAN, NAN
2024/04/01, 14:42:47.562, 41.495, -70.695, -0.54, 256.690, 157.160000, 0.140, 6.4, 6.4, 1014.5, 1014.4, 0.0, 0.0, 0.000, 0.000, 160, 171, 3.1, 4.1, 94.7, 94.8, 3.1, 4.1, 55.5, 66.7, 1016.6, 1016.5, 208.960, 330.560, 760.76, 30.4269, 6.1090, 291.000, 37.5, 1469.493, NAN, NAN, NAN, NAN
2024/04/01, 14:43:47.562, 41.495, -70.695, -0.51, 256.660, 149.540000, 0.190, 6.4, 6.4, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 174, 180, 2.5, 3.5, 94.3, 94.8, 2.5, 3.5, 68.4, 75.1, 1016.5, 1016.5, 213.330, 330.800, 774.48, 30.4242, 6.1145, 303.800, 37.9, 1469.512, NAN, NAN, NAN, NAN
2024/04/01, 14:44:47.562, 41.495, -70.695, -0.52, 276.080, 164.030000, 0.230, 6.3, 6.3, 1014.5, 1014.4, 0.0, 0.0, 0.000, 0.000, 159, 161, 4.5, 4.9, 94.5, 94.9, 4.6, 5.0, 74.3, 76.3, 1016.6, 1016.5, 220.440, 330.650, 793.17, 30.4246, 6.1179, 306.500, 37.8, 1469.526, NAN, NAN, NAN, NAN
2024/04/01, 14:45:47.562, 41.495, -70.695, -0.30, 300.680, 213.060000, 0.400, 6.3, 6.2, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 138, 137, 5.2, 3.7, 94.4, 94.9, 5.4, 3.9, 77.2, 75.6, 1016.5, 1016.5, 228.430, 330.220, 814.77, 30.4249, 6.1164, 307.800, 38.0, 1469.520, NAN, NAN, NAN, NAN
2024/04/01, 14:46:47.562, 41.495, -70.695, -0.14, 302.760, 220.520000, 0.670, 6.2, 6.2, 1014.5, 1014.4, 0.0, 0.0, 0.000, 0.000, 139, 136, 5.5, 3.9, 94.7, 95.2, 5.8, 4.2, 79.4, 75.6, 1016.6, 1016.5, 235.480, 330.110, 834.00, 30.4258, 6.1195, 306.200, 37.7, 1469.534, NAN, NAN, NAN, NAN
2024/04/01, 14:47:47.562, 41.494, -70.695, -0.14, 304.790, 205.200000, 0.650, 6.1, 6.2, 1014.5, 1014.4, 0.0, 0.0, 0.000, 0.000, 131, 144, 3.3, 3.7, 95.1, 95.5, 3.6, 3.9, 72.5, 85.0, 1016.6, 1016.5, 240.070, 330.310, 850.79, 30.4255, 6.1228, 309.200, 37.9, 1469.546, NAN, NAN, NAN, NAN
2024/04/01, 14:48:47.562, 41.494, -70.696, -0.30, 348.450, 216.420000, 0.520, 6.2, 6.1, 1014.5, 1014.4, 0.0, 0.0, 0.000, 0.000, 117, 103, 6.1, 4.9, 95.1, 95.7, 6.3, 5.2, 104.2, 90.5, 1016.6, 1016.5, 241.050, 329.970, 859.17, 30.4268, 6.1273, 310.200, 37.6, 1469.566, NAN, NAN, NAN, NAN
2024/04/01, 14:49:47.562, 41.494, -70.696, 0.44, 54.750, 277.080000, 0.290, 6.1, 6.1, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 45, 39, 6.3, 8.2, 95.6, 95.9, 6.2, 8.1, 100.7, 94.4, 1016.6, 1016.6, 242.640, 329.760, 865.95, 30.4290, 6.1237, 313.600, 37.8, 1469.554, NAN, NAN, NAN, NAN
2024/04/01, 14:50:47.562, 41.494, -70.696, 0.43, 67.240, 93.290000, 0.150, 6.1, 6.1, 1014.4, 1014.5, 0.0, 0.0, 0.000, 0.000, 18, 13, 6.1, 5.7, 95.8, 96.0, 6.0, 5.6, 85.2, 80.1, 1016.5, 1016.6, 246.940, 329.590, 876.74, 30.4301, 6.1190, 316.000, 37.9, 1469.537, NAN, NAN, NAN, NAN
2024/04/01, 14:51:47.563, 41.494, -70.696, 0.13, 66.150, 184.540000, 0.080, 6.1, 6.1, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 15, 9, 6.0, 5.6, 95.9, 96.1, 6.0, 5.6, 80.8, 74.8, 1016.5, 1016.5, 252.050, 329.650, 890.12, 30.4313, 6.1161, 299.200, 38.0, 1469.527, NAN, NAN, NAN, NAN
2024/04/01, 14:52:47.563, 41.494, -70.696, 0.16, 63.980, 185.580000, 0.070, 6.1, 6.1, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 16, 11, 6.1, 5.9, 96.0, 96.2, 6.1, 5.9, 79.7, 74.7, 1016.5, 1016.5, 254.570, 330.020, 902.31, 30.4295, 6.1151, 311.200, 38.0, 1469.521, NAN, NAN, NAN, NAN
2024/04/01, 14:53:47.563, 41.494, -70.696, 0.47, 63.750, 272.610000, 0.030, 6.0, 6.1, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 21, 15, 6.3, 6.0, 96.1, 96.2, 6.3, 6.0, 84.7, 78.7, 1016.5, 1016.5, 255.890, 329.740, 909.32, 30.4300, 6.1150, 304.600, 38.0, 1469.521, NAN, NAN, NAN, NAN
2024/04/01, 14:54:47.563, 41.494, -70.696, 0.42, 64.290, 322.600000, 0.020, 6.1, 6.1, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 19, 14, 6.3, 5.9, 96.2, 96.3, 6.3, 5.9, 83.3, 78.3, 1016.5, 1016.5, 259.910, 329.620, 920.93, 30.4282, 6.1143, 297.400, 38.0, 1469.516, NAN, NAN, NAN, NAN
