WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/01, 13:18:29.299, 41.524, -70.672, 0.01, 24.040, 86.710000, 0.050, 6.9, 6.9, 1014.4, 1014.3, 0.0, 0.0, 0.000, 0.000, 86, 69, 3.9, 4.8, 83.5, 83.4, 3.9, 4.8, 110.3, 93.1, 1016.5, 1016.4, 210.440, 323.060, 734.11, 5.8737, 6.1728, 125.700, 0.0, 1438.932, NODATA, NODATA, NODATA, NODATA
2024/04/01, 13:19:29.299, 41.524, -70.672, 0.01, 24.590, 17.130000, 0.020, 6.9, 6.9, 1014.4, 1014.3, 0.0, 0.0, 0.000, 0.000, 79, 63, 3.5, 4.7, 83.5, 83.5, 3.5, 4.7, 103.4, 87.5, 1016.5, 1016.4, 218.000, 323.060, 754.64, 5.8738, 6.1685, 125.400, 0.0, 1438.913, NAN, NAN, NAN, NAN
2024/04/01, 13:20:29.299, 41.524, -70.672, 0.15, 23.820, 277.840000, 0.150, 6.9, 6.9, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 86, 70, 3.7, 4.9, 83.6, 83.7, 3.8, 5.0, 109.8, 94.1, 1016.5, 1016.5, 222.370, 323.460, 769.17, 5.8737, 6.1663, 125.100, 0.0, 1438.904, NAN, NAN, NAN, NAN
2024/04/01, 13:21:29.299, 41.524, -70.673, -0.96, 28.820, 221.960000, 1.320, 6.9, 6.9, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 77, 63, 3.9, 5.2, 83.9, 83.9, 4.2, 5.7, 97.6, 86.6, 1016.5, 1016.5, 219.440, 323.970, 760.41, 5.8737, 6.1632, 126.000, 0.0, 1438.890, NAN, NAN, NAN, NAN
