WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/01, 13:22:34.470, 41.523, -70.673, -1.61, 37.380, 215.920000, 2.310, 6.9, 6.9, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 97, 81, 3.9, 4.3, 83.8, 84.0, 3.9, 4.6, 116.8, 103.4, 1016.5, 1016.5, 216.260, 323.540, 751.98, 5.8736, 6.1418, 125.700, 0.0, 1438.798, NODATA, NODATA, NODATA, NODATA
2024/04/01, 13:23:34.471, 41.523, -70.673, -2.26, 84.470, 249.910000, 1.370, 6.9, 6.9, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 67, 57, 2.8, 4.3, 84.1, 84.1, 2.9, 4.4, 137.2, 132.4, 1016.5, 1016.5, 211.230, 323.990, 738.97, 5.8735, 6.1282, 126.000, 0.0, 1438.740, NAN, NAN, NAN, NAN
2024/04/01, 13:24:34.471, 41.523, -70.674, 0.23, 155.970, 219.400000, 0.660, 6.9, 6.9, 1014.4, 1014.4, 0.0, 0.0, 0.000, 0.000, 341, 335, 3.2, 3.8, 83.9, 84.0, 3.0, 3.6, 132.2, 126.7, 1016.5, 1016.5, 206.950, 323.730, 727.99, 5.8735, 6.1273, 126.000, 0.0, 1438.736, NAN, NAN, NAN, NAN
2024/04/01, 13:25:34.471, 41.522, -70.674, 3.50, 164.380, 168.380000, 3.980, 6.9, 6.9, 1014.4, 1014.3, 0.0, 0.0, 0.000, 0.000, 321, 321, 4.2, 7.0, 84.0, 84.1, 3.1, 5.7, 98.0, 111.1, 1016.5, 1016.4, 200.180, 324.010, 705.13, 5.8733, 6.1326, 125.700, 0.0, 1438.759, NAN, NAN, NAN, NAN
2024/04/01, 13:26:34.471, 41.521, -70.673, 7.41, 162.910, 164.620000, 7.370, 6.9, 6.9, 1014.4, 1014.3, 0.0, 0.0, 0.000, 0.000, 330, 326, 6.1, 8.2, 84.1, 84.2, 3.5, 5.6, 98.2, 105.6, 1016.5, 1016.4, 190.570, 323.340, 680.54, 5.8734, 6.1187, 125.700, 0.0, 1438.699, NAN, NAN, NAN, NAN
