WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/04/03, 00:00:47.688, 37.362, -74.208, 10.84, 207.110, 207.240000, 11.080, 11.1, 11.1, 1004.3, 1004.3, 0.0, 0.0, 11.850, 10.060, 52, 45, 7.4, 9.3, 100.0, 100.0, 5.9, 6.6, 308.2, 289.4, 1006.4, 1006.4, -4.620, 389.900, -0.02, 32.6663, 8.5424, 365.400, 45.4, 1481.711, NAN, NAN, NAN, NAN
2024/04/03, 00:01:47.688, 37.359, -74.210, 10.89, 207.300, 205.660000, 11.050, 11.0, 11.0, 1004.3, 1004.3, 0.0, 0.0, 11.850, 10.060, 52, 44, 7.7, 9.6, 100.0, 100.0, 6.2, 6.8, 306.1, 286.9, 1006.4, 1006.4, -4.740, 389.170, -0.02, 32.6660, 8.5465, 355.300, 45.4, 1481.726, NAN, NAN, NAN, NAN
2024/04/03, 00:02:47.688, 37.356, -74.212, 10.89, 208.640, 207.460000, 11.270, 11.0, 11.0, 1004.1, 1004.3, 0.0, 0.0, 11.850, 10.060, 52, 45, 7.3, 9.2, 100.0, 100.0, 6.1, 6.7, 311.0, 292.5, 1006.2, 1006.4, -4.780, 389.020, -0.02, 32.6633, 8.5821, 352.300, 45.2, 1481.856, NAN, NAN, NAN, NAN
2024/04/03, 00:03:47.688, 37.353, -74.214, 10.94, 208.700, 207.940000, 11.250, 11.0, 11.1, 1004.1, 1004.2, 0.0, 0.0, 11.850, 10.060, 54, 47, 7.3, 9.0, 100.0, 100.0, 6.2, 6.7, 312.6, 295.7, 1006.2, 1006.3, -5.020, 388.850, -0.02, 32.6614, 8.6179, 347.600, 45.3, 1481.988, NAN, NAN, NAN, NAN
2024/04/03, 00:04:47.688, 37.351, -74.215, 10.90, 208.270, 205.490000, 11.320, 11.0, 11.2, 1004.2, 1004.2, 0.0, 0.0, 11.850, 10.060, 54, 47, 7.1, 8.8, 100.0, 100.0, 6.2, 6.7, 313.6, 296.7, 1006.3, 1006.3, -5.010, 388.310, -0.02, 32.6601, 8.6154, 340.800, 45.3, 1481.977, NAN, NAN, NAN, NAN
2024/04/03, 00:05:47.689, 37.348, -74.217, 10.97, 208.380, 207.570000, 11.270, 11.1, 11.1, 1004.2, 1004.3, 0.0, 0.0, 11.850, 10.060, 50, 43, 7.0, 8.9, 100.0, 100.0, 5.7, 6.3, 311.5, 291.8, 1006.3, 1006.4, -4.920, 388.380, -0.02, 32.6589, 8.5655, 339.200, 45.3, 1481.789, NAN, NAN, NAN, NAN
2024/04/03, 00:06:47.689, 37.345, -74.219, 11.02, 208.070, 204.940000, 11.510, 11.0, 11.0, 1004.3, 1004.3, 0.0, 0.0, 11.850, 10.060, 49, 42, 7.2, 9.0, 100.0, 100.0, 5.8, 6.3, 309.9, 291.0, 1006.4, 1006.4, -4.910, 382.580, -0.02, 32.6575, 8.5167, 343.800, 45.5, 1481.604, NAN, NAN, NAN, NAN
2024/04/03, 00:07:47.689, 37.342, -74.221, 10.99, 208.180, 207.320000, 11.270, 11.0, 11.0, 1004.3, 1004.3, 0.0, 0.0, 11.850, 10.060, 54, 47, 6.7, 8.5, 100.0, 100.0, 5.7, 6.2, 317.0, 298.1, 1006.4, 1006.4, -5.100, 386.250, -0.02, 32.6555, 8.4651, 337.100, 45.2, 1481.408, NAN, NAN, NAN, NAN
2024/04/03, 00:08:47.689, 37.340, -74.223, 11.00, 208.170, 208.260000, 11.380, 11.0, 11.2, 1004.3, 1004.3, 0.0, 0.0, 11.850, 10.060, 61, 53, 7.3, 9.0, 100.0, 100.0, 6.8, 7.2, 317.9, 301.6, 1006.4, 1006.4, -5.240, 386.900, -0.02, 32.6548, 8.3878, 340.900, 45.5, 1481.117, NAN, NAN, NAN, NAN
2024/04/03, 00:09:47.689, 37.337, -74.224, 11.11, 207.480, 207.370000, 11.260, 11.4, 11.4, 1004.2, 1004.3, 0.0, 0.0, 11.850, 10.060, 61, 54, 7.5, 9.2, 100.0, 100.0, 6.9, 7.5, 315.5, 300.4, 1006.3, 1006.4, -5.150, 387.420, -0.02, 32.6551, 8.3359, 337.100, 45.4, 1480.922, NAN, NAN, NAN, NAN
